customer_tweet_id_x,customer_message,corrected_intent,customer_tweet_id_y,predicted_intent,confidence,system_decision,system_reason,best_similarity,generated_response,expected_decision,expected_reason,suggested_decision,suggested_reason,decision_match,correct
729529,When is S3 of Fear:TWD coming? Don't have BT tv or willingness to go to dodgy websites to watch :) Thanks,Product / App / Website Issue,729529,Non-actionable / Exclude,0.27120623,ESCALATE,Low classification confidence,0.49647483,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
575414,"When you pay for prime with 2 day shipping, and it's been 4 days and you still have no package and no date on when you'll even get it. No worries, not like it's the Christmas season or anything!!",Delivery Delay,575414,Delivery Delay,0.44970688,ESCALATE,Low classification confidence,0.792808,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
833617,I've worked out what's happening. I have my amazon account tied to another under Prime Household. I can't download but the other can - why?,Prime Membership / Benefits,833617,Prime Membership / Benefits,0.4741633,ESCALATE,Low classification confidence,0.67332304,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine Prime membership or benefits question.,AUTO_HANDLE,Routine Prime membership or benefits question.,True,False
197844,"Me being a prime member, why is there a delay #AmazonIndia #lenovoz2plus #problems #hardware",Delivery Delay,197844,Prime Membership / Benefits,0.22264121,ESCALATE,Low classification confidence,0.68494844,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
833600,my moms amazon prime account charged my bank account. i am not happy about this.,Payment / Billing,833600,Payment / Billing,0.5898433,AUTO_HANDLE,Sufficient confidence and retrieval,0.7369589,"Please review the payment and billing details for your order or membership. If you do not recognize the charge or need further clarification, please contact Amazon support.",AUTO_HANDLE,Routine payment or billing issue.,AUTO_HANDLE,Routine payment or billing issue.,True,True
1097705,Correction... I won’t get it until Monday.. why advertise as a prime item if I can’t get it in 2 days??,Delivery Delay,1097705,Prime Membership / Benefits,0.43017185,ESCALATE,Low classification confidence,0.7516205,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
123399,"I tried getting you to call me on 2 different phones. Neither rang. It appears I am not the only one unhappy with courier. Quick search for #amazon & that's the first 2 tweets. If this is how my free trial of Prime is, you can bet I'm not going to pay for it.",Delivery Delay,123399,Prime Membership / Benefits,0.25601357,ESCALATE,Low classification confidence,0.94296265,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
391662,"This is the 3rd Amazon Prime order in a row that has missed the ""guaranteed delivery by"" date. All were shipped with AMZL US.",Delivery Delay,391662,Order Tracking / Status,0.2725021,ESCALATE,Low classification confidence,0.7711108,This request should be reviewed by a human support agent.,ESCALATE,Manual review determined that human handling is required.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,False,True
432985,"#apptreasurehunt people winning countinously are only prime member, i just upgraded to prime membership and see my first win (1/3)",Prime Membership / Benefits,432985,Prime Membership / Benefits,0.5658915,AUTO_HANDLE,Sufficient confidence and retrieval,0.54487926,"Please check your Amazon Prime membership details and available benefits from your account. If you need help with your membership, please contact Amazon support.",AUTO_HANDLE,Routine Prime membership or benefits question.,AUTO_HANDLE,Routine Prime membership or benefits question.,True,True
51580,What’s the point of prime if I get 10+ day shipping?,Delivery Delay,51580,Prime Membership / Benefits,0.40319398,ESCALATE,Low classification confidence,0.91048205,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
476044,"I tried cancelling the toys, which I was successful with one, but the other I can’t. Like I totally get the holidays are a much busier season but every single one of my packages lately have been delayed and taken a week when I pay for prime shipping.",Order Cancellation,476044,Order Cancellation,0.26459202,ESCALATE,Low classification confidence,0.610842,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine order cancellation request.,AUTO_HANDLE,Routine order cancellation request.,True,False
274074,"Wondering about the ""free Prime"" included with the Echo I just purchased. Does it extend my existing Prime membership for a year?",Prime Membership / Benefits,274074,Prime Membership / Benefits,0.6556747,AUTO_HANDLE,Sufficient confidence and retrieval,0.71033216,"Please check your Amazon Prime membership details and available benefits from your account. If you need help with your membership, please contact Amazon support.",AUTO_HANDLE,Routine Prime membership or benefits question.,AUTO_HANDLE,Routine Prime membership or benefits question.,True,True
215962,Yes even the packing also worst. I didn't experience wth my previous orders.What is the use of prime subscription.Cheating with extra bucks?,Prime Membership / Benefits,215962,Prime Membership / Benefits,0.31219622,ESCALATE,Low classification confidence,0.6309256,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine Prime membership or benefits question.,AUTO_HANDLE,Routine Prime membership or benefits question.,True,False
231306,"I cancelled Amazon Prime. But no refunds, I could not find a way to request for refund.",Return / Refund,231306,Return / Refund,0.8009334,AUTO_HANDLE,Sufficient confidence and retrieval,0.802233,"Please check the return or refund options available for your order from your Amazon orders page. If the refund or return is not progressing as expected, please contact Amazon support.",AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,True
765751,any reason why prime delivery of products showing as Monday? I ordered something on Friday thinking it would arrive today. Everything seems the same...,Delivery Delay,765751,Delivery Delay,0.4733351,ESCALATE,Low classification confidence,0.8569803,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
234149,"9840545602 Manivannan, It automatically subscribed for amazon prime to my account & money debited, i wanna cancel that.pl help",Prime Membership / Benefits,234149,Prime Membership / Benefits,0.33199927,ESCALATE,Low classification confidence,0.80820966,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine Prime membership or benefits question.,AUTO_HANDLE,Routine Prime membership or benefits question.,True,False
95435,"Ordered products using Prime that was sold and shipped by Amazon. #1 the shipping was delayed , #2 Package is missing , Customer care rep wants me to contact AMZ-L .Amazon Logistics does not have phone support available. So much for prime member benefits !",Delivery Delay,95435,Prime Membership / Benefits,0.24693955,ESCALATE,Low classification confidence,0.9824887,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
27883,But I haven’t even consented to prime before I want my money back,Return / Refund,27883,Return / Refund,0.35714537,ESCALATE,Low classification confidence,0.68741786,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,False
93537,Latest example. Yes this is a Prime item.,Non-actionable / Exclude,93537,Prime Membership / Benefits,0.35095903,ESCALATE,Low classification confidence,0.80453676,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
744210,It's great when tells you that your Prime membership isn't qualified to use for prime. Even though you pay them monthly. WTF,Prime Membership / Benefits,744210,Prime Membership / Benefits,0.6469291,AUTO_HANDLE,Sufficient confidence and retrieval,0.71203285,"Please check your Amazon Prime membership details and available benefits from your account. If you need help with your membership, please contact Amazon support.",AUTO_HANDLE,Routine Prime membership or benefits question.,AUTO_HANDLE,Routine Prime membership or benefits question.,True,True
494985,"I’ve contacted them and I’m not getting this until tomorrow now, this is completely unacceptable also what is the point of me having prime, if I don’t get the product I preordered on the day of release?",Delivery Delay,494985,Prime Membership / Benefits,0.5125186,AUTO_HANDLE,Sufficient confidence and retrieval,0.77418655,"Please check your Amazon Prime membership details and available benefits from your account. If you need help with your membership, please contact Amazon support.",AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
1006052,False advertising Advertise “guaranteed” next day delivery stay in all day. They mark as delivered and no item. Told 2 wait 48hr..,Delivered but Not Received,1006052,Delivery Delay,0.35409838,ESCALATE,Low classification confidence,0.7033195,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
611174,That's exactly what I've been doing. They can't or won't help. I'm now contacting you in public because nothing has changed. Just more blatant lies. You offer next day delivery - and you don't even attempt it. How is that not fraud?,Delivery Delay,611174,Delivery Delay,0.15846375,ESCALATE,Low classification confidence,0.6270353,This request should be reviewed by a human support agent.,ESCALATE,Message contains a sensitive or potentially legal issue.,ESCALATE,Message contains a sensitive or potentially legal issue.,True,True
394927,"no delivery yesterday, whatever happened to all that tiny helipads in your back garden malarkey?",Delivery Delay,394927,Delivered but Not Received,0.22239183,ESCALATE,Low classification confidence,0.53821886,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
132550,"So my package came and I wasn’t in, told the delivery man to leave it in the safe place, as I can talk to him through the intercom on my phone and he just totally dismissed it and went away without delivery! 😡 i think im through with amazon!",Delivery Delay,132550,Delivered but Not Received,0.6429134,AUTO_HANDLE,Sufficient confidence and retrieval,0.96174556,"I'm sorry that your order is showing as delivered but you haven't received it. Please check around the delivery location and with household members or others who may have accepted the package. If it is still missing, please contact Amazon support so the delivery can be investigated.",AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
1087631,Pranam. Which language you guys understand.bcoz of your False commitment i give alternate Address. Dont want delivery sud atmp there,Delivery Delay,1087631,Payment / Billing,0.14763878,ESCALATE,Low classification confidence,0.5450085,This request should be reviewed by a human support agent.,ESCALATE,Manual review determined that human handling is required.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,False,True
581878,Additionally they haven't actually said which day they WILL be delivering it.,Delivery Delay,581878,Delivery Delay,0.72140425,AUTO_HANDLE,Sufficient confidence and retrieval,0.7288374,"I'm sorry that your order has been delayed. Please check the latest tracking information and estimated delivery date. If the order is already past the expected date, please contact Amazon support so they can look into the delivery.",AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
652175,"You know what I hate? Amazon's delivery service, (NOT PRIME NOW, the standard delivery). Very rarely do they not screw up. Just ship it via UPS or FedEx you jerks. Side note: I wont have my extra mix packs for Dropmix games at Friendsgiving. :(",Delivery Delay,652175,Delivery Delay,0.341744,ESCALATE,Low classification confidence,0.6640512,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
1116047,another shipping delay item was in stock and I choose 1 day shipping told by care nothing we can do. 3rd issue in 6 months.,Delivery Delay,1116047,Delivery Delay,0.493352,ESCALATE,Low classification confidence,0.70365775,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
169519,Hi. I ordered yesterday at 12.44 and delivery was confirmed for today. Got an update at 8pm tonight that it’s not coming and to contact Amazon if not revived by Wednesday!,Delivery Delay,169519,Order Tracking / Status,0.28824976,ESCALATE,Low classification confidence,0.9752137,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
378182,"my delivery date says pending, but before it said the 11th. Does this mean that you're unsure when I'll get my package?",Delivery Delay,378182,Delivery Delay,0.52935594,AUTO_HANDLE,Sufficient confidence and retrieval,0.7035696,"I'm sorry that your order has been delayed. Please check the latest tracking information and estimated delivery date. If the order is already past the expected date, please contact Amazon support so they can look into the delivery.",AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
139980,why do your couriers insist on lying they have made a delivery time and time and time again.,Delivery Delay,139980,Delivery Delay,0.36075976,ESCALATE,Low classification confidence,0.8458215,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
323366,Done already. Prime has failed to deliver on 1 day GUARANTEED delivery. Never was this disappointed.,Delivery Delay,323366,Delivery Delay,0.5479549,AUTO_HANDLE,Sufficient confidence and retrieval,0.7620845,"I'm sorry that your order has been delayed. Please check the latest tracking information and estimated delivery date. If the order is already past the expected date, please contact Amazon support so they can look into the delivery.",ESCALATE,Manual review determined that human handling is required.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,False,False
877001,I love the fact that has the option to put delivery instructions but then the delivery guy doesnt follow them...,Delivery Delay,877001,Delivered but Not Received,0.23770073,ESCALATE,Low classification confidence,0.5952271,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
1081743,still Issue with you amazon delivery became to late more than two days am ordering product for me not for your hub,Delivery Delay,1081743,Delivery Delay,0.18631029,ESCALATE,Low classification confidence,0.64881706,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
789695,Day 4 no delivery no reply no response You all have from bad to horrible new levels of achieving customer satisfaction,Delivery Delay,789695,Customer Support / Complaint,0.57527393,ESCALATE,Customer support complaint,0.59995186,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
1033084,"Delivery for Thurs, no delivery attempt. Fri again, no delivery attempt. Cust services promised today. NO DELIVERY AGAIN. 😡",Delivery Delay,1033084,Delivery Delay,0.27738008,ESCALATE,Low classification confidence,0.64650834,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
1020928,Yes reordered no delivery date and customer services advised they'd speak to the relevant department however 9 days later still no shipment.,Delivery Delay,1020928,Delivery Delay,0.3714451,ESCALATE,Low classification confidence,0.6368937,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
782338,"order # 206-4012294-5761923, 206-8227967-3333936 I have not had an email with a revised delivery date. Please tell me where my stuff is and when I will receive it!",Delivery Delay,782338,Order Tracking / Status,0.5583461,AUTO_HANDLE,Sufficient confidence and retrieval,0.7194907,You can check the latest order status and tracking information from your Amazon orders page. This will show the current shipment status and estimated delivery date.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
838272,i'am having prob with ur Service regarding today's delivery of my 👟... Do u have any idea how to solve this problem...,Delivery Delay,838272,Customer Support / Complaint,0.2384855,ESCALATE,Low classification confidence,0.63257563,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
162130,"The orders each said I had selected Prime One Day Delivery, but the arrival dates were up to 5 days later",Delivery Delay,162130,Delivery Delay,0.612945,AUTO_HANDLE,Sufficient confidence and retrieval,0.9533725,"I'm sorry that your order has been delayed. Please check the latest tracking information and estimated delivery date. If the order is already past the expected date, please contact Amazon support so they can look into the delivery.",AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
698731,"Tonight it says Saturday, but my order still won't arrive till Tuesday!",Delivery Delay,698731,Delivery Delay,0.37080604,ESCALATE,Low classification confidence,0.73991084,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
980110,Order #408-1244342-2854732 U may checkout the scenario.,Non-actionable / Exclude,980110,Order Tracking / Status,0.4749774,ESCALATE,Low classification confidence,0.6664531,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
752917,"Will you become poor if you returned my INR 1,985 for an undelivered order. # Not asking u to compensate for hassles.",Return / Refund,752917,Non-actionable / Exclude,0.2052992,ESCALATE,Low classification confidence,0.5318448,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,False
549411,my Christmas star came broken and you still haven't shipped out our replacement order 3 days later. #horriblecustomerservice,Wrong / Damaged / Defective Item,549411,Wrong / Damaged / Defective Item,0.3045666,ESCALATE,Low classification confidence,0.51449823,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,True,False
1120383,I was told today. But I show nothing on tracking except for the diff order. I have never had issues like this,Order Tracking / Status,1120383,Order Tracking / Status,0.26878604,ESCALATE,Low classification confidence,0.6733933,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
526542,Billing address is same as Shipping address. Could you please check I'm not able to change. Order 402-6608900-3256313,Payment / Billing,526542,Payment / Billing,0.43714303,ESCALATE,Low classification confidence,0.74468416,This request should be reviewed by a human support agent.,ESCALATE,Manual review determined that human handling is required.,AUTO_HANDLE,Routine payment or billing issue.,False,True
322885,I paced an order that I wanted for so long and here the details are and look what I have got,Wrong / Damaged / Defective Item,322885,Order Tracking / Status,0.27902764,ESCALATE,Low classification confidence,0.5594394,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,True,False
318424,order no 405-9749390-2072353... No one even attempted to deliver it and now I got the message that it's being returned back..,Delivery Delay,318424,Delivered but Not Received,0.27614582,ESCALATE,Low classification confidence,0.68706834,This request should be reviewed by a human support agent.,ESCALATE,Manual review determined that human handling is required.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,False,True
137099,"Being no 1 worldwide, and still aren't able to solve the issue of a customer. How sad! Been almost 20 days and waiting for my order to get delivered, had word with your call team and wrote an email as well. Will be counting how many more things need to be done to get my order.",Delivery Delay,137099,Customer Support / Complaint,0.3020934,ESCALATE,Low classification confidence,0.8114056,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
1150922,your performance over the Diwali sale had been great to worse! I waited for a week for my order and had to cancel it finally..,Order Cancellation,1150922,Order Cancellation,0.3670306,ESCALATE,Low classification confidence,0.47647476,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine order cancellation request.,AUTO_HANDLE,Routine order cancellation request.,True,False
180565,"It would be great if customer come to about which courrier compny going ship before placing order, there is history of each courier services",Non-actionable / Exclude,180565,Order Tracking / Status,0.34552437,ESCALATE,Low classification confidence,0.65455055,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
288133,"please check with the order number, 407-4882866-7738709. and see the status",Order Tracking / Status,288133,Order Tracking / Status,0.6033636,AUTO_HANDLE,Sufficient confidence and retrieval,0.66533256,You can check the latest order status and tracking information from your Amazon orders page. This will show the current shipment status and estimated delivery date.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
446086,6 days later and Amazon still hasn't bothered to ship my order... 😑,Delivery Delay,446086,Delivery Delay,0.2980898,ESCALATE,Low classification confidence,0.7437967,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
64208,"This is ridiculous, I’ve literally just shown what the tracking is showing and your asking again, can you not look through the thread of tweets? Something needs to be done ASAP otherwise I’ll just cancel my order",Order Tracking / Status,64208,Order Tracking / Status,0.1947687,ESCALATE,Low classification confidence,0.9273913,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
258873,"That feeling when you're waiting for your Amazon order and it just keeps saying ""out for delivery."" 😱😱😱",Delivery Delay,258873,Delivered but Not Received,0.23196985,ESCALATE,Low classification confidence,0.68743634,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
712041,been on hold for 15 minutes while trying to file an A-to-Z claim. Talked to someone and gave order number nut have been listening to music for 10 min and silence for 5...,Customer Support / Complaint,712041,Customer Support / Complaint,0.23250104,ESCALATE,Low classification confidence,0.5621313,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
313895,I have already send a photo of order invoice,Non-actionable / Exclude,313895,Non-actionable / Exclude,0.2582664,ESCALATE,Low classification confidence,0.5347669,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
530746,So thanks to and I'm spending another weekend on the phone (mostly on hold) trying to find out what's going on with my order and why it hasn't been delivered. It's been A MONTH since I placed the order #CustomerServiceSucks,Delivery Delay,530746,Delivered but Not Received,0.49804667,ESCALATE,Low classification confidence,0.670159,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
475127,I pkaced and order costing auoward of £940 you cancelled the order and out account on hokd due to possabke fraud which it wasnt and niw am getting dispatch emails sent saying ny stuff us being sent when cant get into my account still and was told on ohone 3 times it was cancelled,Account / Login / Security,475127,Order Cancellation,0.36265558,ESCALATE,Low classification confidence,0.64789546,This request should be reviewed by a human support agent.,ESCALATE,Account or security issue requires human review.,ESCALATE,Account or security issue requires human review.,True,True
1128690,"Call me on my mobile, you can track my number from order I'd, amazon care not providing any complaint number.",Customer Support / Complaint,1128690,Order Tracking / Status,0.26456207,ESCALATE,Low classification confidence,0.7101965,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
181319,Hey . Just because I am trying to buy a gift card from you and a big item on one of your Prime credit cards at the same time doesn’t mean my account has been hacked and you need to BLOCK IT FOR FIVE HOURS ON BLACK FRIDAY!!! #RageAgainstTheAlgorithm,Account / Login / Security,181319,Account / Login / Security,0.30269113,ESCALATE,Low classification confidence,0.57045025,This request should be reviewed by a human support agent.,ESCALATE,Account or security issue requires human review.,ESCALATE,Account or security issue requires human review.,True,True
551830,why do I pay for prime if it doesn't come the next day as described.... Waited in all day for this parcel!,Delivery Delay,551830,Payment / Billing,0.36690238,ESCALATE,Low classification confidence,0.82933474,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
105205,It also doesn’t work anyone with accounts on multiple platforms. Says “you’re stuck in the past..” no workaround yet,Product / App / Website Issue,105205,Account / Login / Security,0.5903673,AUTO_HANDLE,Sufficient confidence and retrieval,0.48583153,"For account or login issues, please use Amazon's official account support options. For your security, do not share passwords, verification codes, or other sensitive information in a public message.",AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,True
477762,No it was just everything that I looked at that is #prime doesn't show as being available to deliver the next day. I sort of suspected that you have dropped this for certain items.,Prime Membership / Benefits,477762,Delivery Delay,0.35982943,ESCALATE,Low classification confidence,0.74569166,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine Prime membership or benefits question.,AUTO_HANDLE,Routine Prime membership or benefits question.,True,False
549558,Thanks. Kudos to UPS for being in constant contact and following up with me. Amazon makes it really hard to get through to a human... their semi-automated support system doesn't seem to be able to tell this shipping state!,Customer Support / Complaint,549558,Delivered but Not Received,0.24272354,ESCALATE,Low classification confidence,0.75069,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
789043,i had already have chat with your representative ... It doesn't work,Non-actionable / Exclude,789043,Account / Login / Security,0.23093066,ESCALATE,Low classification confidence,0.6003795,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
130241,The app says I have to purchase books on the app. The app doesn’t accept my Audible credits. I just want to get a new book for bed 😫,Product / App / Website Issue,130241,Non-actionable / Exclude,0.21143577,ESCALATE,Low classification confidence,0.9259983,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
442845,I have been trying to sort a problem with your various call centres and chat associates since Sunday and no-one is helping me. You're about to lose a very valuable Prime customer is someone doesn't call me soon to resolve. Missing order!!!,Delivery Delay,442845,Customer Support / Complaint,0.5481602,ESCALATE,Customer requests human assistance,0.6592629,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
346740,Doesn’t have an option for someone sent package using my data.,Product / App / Website Issue,346740,Delivered but Not Received,0.26538667,ESCALATE,Low classification confidence,0.5887965,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
465753,"i paid $40 for a nintendo ds lite that doesn’t work, although it was said to be in “good” condition. how can i get my money back?",Return / Refund,465753,Return / Refund,0.58275527,AUTO_HANDLE,Sufficient confidence and retrieval,0.51261616,"Please check the return or refund options available for your order from your Amazon orders page. If the refund or return is not progressing as expected, please contact Amazon support.",AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,True
304370,I just want to know if the package is out for delivery this morning. I need it by 3pm and it doesn't say what carrier it is,Order Tracking / Status,304370,Order Tracking / Status,0.52493954,AUTO_HANDLE,Sufficient confidence and retrieval,0.7242893,You can check the latest order status and tracking information from your Amazon orders page. This will show the current shipment status and estimated delivery date.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
1075175,My UPS driver knows my office building closes at 5. Apparently your driver doesn’t.,Delivery Delay,1075175,Delivery Delay,0.25204027,ESCALATE,Low classification confidence,0.5463227,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
1157265,They work then they crash or the audio doesn’t match up with what’s happening,Product / App / Website Issue,1157265,Wrong / Damaged / Defective Item,0.42041093,ESCALATE,Low classification confidence,0.4296273,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
512441,my package for Amazon pantry is delayed and UPS has no info. Having it delivered to a hotel where I'm checking out tomorrow. If it doesn't come today I don't want it. I was promised prime delivery,Delivery Delay,512441,Delivery Delay,0.29639557,ESCALATE,Low classification confidence,0.6859925,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
