customer_tweet_id_x,customer_message,true_intent,predicted_intent,confidence,decision,escalation_reason,best_similarity,generated_response,retrieved_1_customer,retrieved_1_response,retrieved_1_intent,retrieved_1_intent_confidence,retrieved_1_similarity,retrieved_1_score,retrieved_1_intent_match,retrieved_2_customer,retrieved_2_response,retrieved_2_intent,retrieved_2_intent_confidence,retrieved_2_similarity,retrieved_2_score,retrieved_2_intent_match,retrieved_3_customer,retrieved_3_response,retrieved_3_intent,retrieved_3_intent_confidence,retrieved_3_similarity,retrieved_3_score,retrieved_3_intent_match,retrieved_4_customer,retrieved_4_response,retrieved_4_intent,retrieved_4_intent_confidence,retrieved_4_similarity,retrieved_4_score,retrieved_4_intent_match,retrieved_5_customer,retrieved_5_response,retrieved_5_intent,retrieved_5_intent_confidence,retrieved_5_similarity,retrieved_5_score,retrieved_5_intent_match,customer_tweet_id_y,corrected_intent,rank_1_intent_match,rank_2_intent_match,rank_3_intent_match,rank_4_intent_match,rank_5_intent_match,first_matching_rank
477762,No it was just everything that I looked at that is #prime doesn't show as being available to deliver the next day. I sort of suspected that you have dropped this for certain items.,Prime Membership / Benefits,Delivery Delay,0.35982943,ESCALATE,Low classification confidence,0.74569166,This request should be reviewed by a human support agent.,@AmazonHelp Nothing was next day even though I had prime. Deliveries went missing and failed. And today two items delivered and one wasnt for no reason. Two days in a row,"@139815 Did we give any reason as to why the deliveries were failed or missing, James? We'd like to help, but need more information. ^MT",Delivery Delay,0.40488702,0.74569166,0.7965533,1,@115830 Why do the prime items I'm ordering only offer Monday delivery? What happened to next day delivery?,"@150353 Hey, because we are in a busy period some items have extended delivery window: https://t.co/SrYjtiChmT ^MA",Delivery Delay,0.4560725,0.73957545,0.79166037,1,"@115830 Appalling service lately. Items marked as delivered when not, no emails just Customer Services who say ‘It’s been delivered’....on top of being two days late on Prime","@145861 I'm sorry to hear that, Kerri. Do you currently have an order that is marked as delivered and you still didn't receive it? You can find more info on how to locate your parcel here: https://t.co/4hadbn7H46 ^MA",Delivery Delay,0.38249794,0.7246789,0.7797431,1,My package from @115821 was supposed to arrive today. Now it not coming till Friday. Why the hell do I pay for prime. Doesn't do shit.,"@117955 Oh no, Blair! Can you confirm the delivery date that was provided in your order confirmation email? ^LA",Delivery Delay,0.33688778,0.72408885,0.77927107,1,"@115830 Hi, why are my prime deliveries now saying Wednesday/Thursday? I bought the service based on next day delivery and now I might as well not have it and opt for free delivery. Useless.","@131817 Are we missing the delivery dates in your confirmation e-mails, Charlotte? These are the dates we aim to meet and will always be the most accurate. Let us know! ^MT",Delivery Delay,0.40921584,0.721387,0.7771096,1,477762,Prime Membership / Benefits,False,False,False,False,False,
549558,Thanks. Kudos to UPS for being in constant contact and following up with me. Amazon makes it really hard to get through to a human... their semi-automated support system doesn't seem to be able to tell this shipping state!,Customer Support / Complaint,Delivered but Not Received,0.24272354,ESCALATE,Low classification confidence,0.75069,This request should be reviewed by a human support agent.,@AmazonHelp I need help. I still don’t have my package and UPS is not helping. They claim to have attempted delivery even though I’ve been home waiting for this package. This happened both yesterday and today. I don’t know what to do next. I’m beyond frustrated at this point,"@136747 Thanks for the update, Jo! Can you please reach out to us here via phone so that we can work with you directly to get this situation resolved? https://t.co/hApLpMlfHN ^GS",Delivered but Not Received,0.27428842,0.75069,0.800552,1,"@AmazonHelp Just found out UPS showed up and left a notice about me not being here to receive the package, they did not even ring the bell.",@134800 Did they state on the slip if they were coming back tomorrow for a redelivery? ^GP,Delivered but Not Received,0.33002585,0.7348321,0.7878657,1,@AmazonHelp It said it was on its way. It was at a ups warehouse 6 days ago 14 miles from my house. They successfully gave it to USPS to deliver to me. Seriously.,@133577 I'm so sorry for the frustrating experience! We want to take a closer look at the situation. Please reach out to us via phone or chat here and we'll dig into this: https://t.co/hApLpMlfHN,Delivered but Not Received,0.37864578,0.7250092,0.78000736,1,@AmazonHelp They said it was UPS. UPS says they never received the package to deliver ¯\_(ツ)_/¯,"@116851 To confirm, what does the latest tracking update show? Please check here: https://t.co/eR31oAnsW2 ^BE",Delivered but Not Received,0.39365098,0.7059616,0.76476926,1,"@AmazonHelp What do I do when an open, empty envelope from Amazon was delivered by UPS?",@137879 Oh no! I'm so sorry to hear this has happened! Please reach out to us here: https://t.co/hApLpMlfHN so we may further assist. ^RO,Delivered but Not Received,0.38974094,0.70403904,0.7632312,1,549558,Customer Support / Complaint,False,False,False,False,False,
789043,i had already have chat with your representative ... It doesn't work,Non-actionable / Exclude,Account / Login / Security,0.23093066,ESCALATE,Low classification confidence,0.6003795,This request should be reviewed by a human support agent.,@AmazonHelp Did the same..but din't get any response..n ur chat executive says we don't have any record of u..,@119700 We are right on it! We'll get back to you soon. ^AG,Account / Login / Security,0.26508182,0.6003795,0.68030363,1,@115821 When I've done that it says 'we will email you a response'. I'm sure you can understand why that's frustrating. https://t.co/uTyowU1ig4,@137856 Please call us via this link so we can look further into this for you will https://t.co/jzvkhdlrK5.^SM,Account / Login / Security,0.36303863,0.5427892,0.6342314,1,@AmazonHelp I'm only able to access my phone atm so can't do live chat. Is it possible to message you my order number?,"@147311 We don't have access to account sensitive information via twitter; however, we would still like to review this order with you. Please reach out via the link above once you are able to do so. ^QJ",Account / Login / Security,0.2283236,0.53369164,0.6269533,1,"@AmazonHelp Hi, can't access chat as I'm locked out of my account and phone is too expensive since I'm outside the US & I'm sure it's not toll free.",@120609 You can try requesting a call back here: https://t.co/zGldWyrtBP ^PK,Account / Login / Security,0.429484,0.50768864,0.6061509,1,@154226 @116935 Kelly it didn't work!!!!,"@154225 I'm sorry for the frustration! This playlist isn't currently available on https://t.co/5ol5X6rY2M. However, we're always looking to expand our offerings. ^SJ",Account / Login / Security,0.33079132,0.4814407,0.58515257,1,789043,Non-actionable / Exclude,False,False,False,False,False,
130241,The app says I have to purchase books on the app. The app doesn’t accept my Audible credits. I just want to get a new book for bed 😫,Product / App / Website Issue,Non-actionable / Exclude,0.21143577,ESCALATE,Low classification confidence,0.9259983,This request should be reviewed by a human support agent.,The @1016 app says I have to purchase books on the @115821 app. The app doesn’t accept my Audible credits. I just want to get a new book for bed 😫,"@145373 Hi, have you come across this problem in the past? ^KI",Non-actionable / Exclude,0.25971135,0.9259983,0.94079864,1,"So, the @117634 cloud reader doesn't support the book I've just bought and they do not offer an app for linux. I'm installing wine...",@124861 You can contact our Kindle Support for assistance by clicking here: https://t.co/alb5LR1Z44. See you soon! ^VE,Non-actionable / Exclude,0.3037754,0.602159,0.68172723,1,"@AmazonHelp Done that now. It google chrome I'm using. No change, no access to books.","@153420 We'd like a chance to look into this with you, try some troubleshooting, and collect info on this issue. Please reach out to us via chat or phone here: https://t.co/JzP7hlA23B ^WT",Non-actionable / Exclude,0.51091224,0.5736695,0.6589356,1,"@AmazonHelp If such is the case I regret my order with Amazon. I was thinking more of a better solution such as delivering product again and then collecting the first one. Since I need the book for study, I can not waste time returning it. I can only regret about my choice about Amazon.",@120684 Kindly refer: https://t.co/wM1yebus27 for more information on the return policies. (2/2)^AU,Non-actionable / Exclude,0.3089631,0.5675351,0.6540281,1,"@115821 @117634 @2352 Hi, claimed 2 books, but they aren't showing up on my Kindle. The last 2 I claimed did. Please help!",@124467 Hi there! We'd love to help out in any way we can! Are you able to locate the books here: https://t.co/6QNgPiW20K? ^WJ,Non-actionable / Exclude,0.2511856,0.5475126,0.6380101,1,130241,Product / App / Website Issue,False,False,False,False,False,
442845,I have been trying to sort a problem with your various call centres and chat associates since Sunday and no-one is helping me. You're about to lose a very valuable Prime customer is someone doesn't call me soon to resolve. Missing order!!!,Delivery Delay,Customer Support / Complaint,0.5481602,ESCALATE,Customer requests human assistance,0.6592629,This request should be reviewed by a human support agent.,@115830 5 failed deliveries for a simple order. Have called call centre 5 times with instructions but these do not get passed on. Please get someone from UK call centre to ring me today if not will cancel my account.,"@146872 Sorry to hear that, Richard. Can I ask what you were advised when you spoke with us about this?^TI",Customer Support / Complaint,0.34986025,0.6592629,0.7274103,1,@AmazonHelp Your call centre staff were really unhelpful. One even hung up on me. I just have to wait for my item but I’m not happy at all.,@137883 I'm sorry for the upsetting experience. Please make sure to fill out the survey sent after the call. This will go directly to their leadership for review. ^VS,Customer Support / Complaint,0.62450475,0.65766984,0.72613585,1,"@115830 Hi, how do I speak to a customer care representative in the UK please? I have a Prime order delivery that hasn't even been attempted, TWICE, and it appears there's confusion. ORDER # 026-5174087-7811511",@146411 Sorry to hear this. Please don't post personal information as this is a public page. What does the latest tracking advise? Did you already contact customer service? What was advised?^PK,Customer Support / Complaint,0.21936557,0.6542562,0.723405,1,"@AmazonHelp I contacted the couriers, they said you have to sort it..whenever I try to speak to one of your team members on the phone, they hang up on me - is there a number I can ring to get this sorted? Such bad customer service for a regular member!","@140828 Apologies. When in touch Rosie, were you advised to wait until a certain date? Who's the carrier in question? ^TP",Customer Support / Complaint,0.2893577,0.61603725,0.6928298,1,@AmazonHelp Care to tell me the phone number to call for missing orders? You helped through DM last time,"@133565 I understand your frustration, Fiona. Please contact us using the link provided for phone or chat. https://t.co/hApLpMlfHN ^WB",Customer Support / Complaint,0.19159415,0.6069187,0.68553495,1,442845,Delivery Delay,False,False,False,False,False,
346740,Doesn’t have an option for someone sent package using my data.,Product / App / Website Issue,Delivered but Not Received,0.26538667,ESCALATE,Low classification confidence,0.5887965,This request should be reviewed by a human support agent.,"@AmazonHelp Thanks. Just received an email for a separate order that says ""Your package has been posted through your letterbox."", suggesting couriers have a way to give more information if they chose.","@146409 Some orders can take a bit longer to be looked into. If you don't get an update within 24 hours regarding the delivery, please let us know.^BZ",Delivered but Not Received,0.50033504,0.5887965,0.6710372,1,"@AmazonHelp All I would like you to do is find out who delivered the package and get them to tell you WHERE they delivered it to! It should not be marked as ""handed to recipient"" when it has not been handed to the recipient.","@134351 Hi, unfortunately we don't have access to your account via twitter, so we wouldn't be able to check. Please check out this link for more info on how to find a parcel marked as delivered: https://t.co/nqrpNHfxKe. ^JC.",Delivered but Not Received,0.76772684,0.56249726,0.64999783,1,"@AmazonHelp It was the first thing I did, but there wasn’t any further info. Not it says the parcel is prepared for delivery later today, hopefully. Thanks very much.","@134804 We'd like to make sure that your order arrives to you safe and sound, please keep us posted on this delivery! ^FR",Delivered but Not Received,0.2867092,0.54058933,0.6324715,1,@AmazonHelp I am aware of that thank you. I just think you need to sort out your delivery drivers!,"@140396 We're always looking for ways to improve! If you'd like, you can leave your feedback with us via e-mail here: https://t.co/JzP7hlA23B ^KP",Delivered but Not Received,0.20399399,0.53970855,0.63176686,1,@AmazonHelp I've had two emails to say ita out for delivery (one today one yesterday) and when I click on track parcel it says it was handed to the customer.I have no idea who the courier is to sort this out,@132996 Have you had a chance to look around to see if your parcel has been delivered to a safe place or to a neighbour on your behalf?^PJ,Delivered but Not Received,0.62740445,0.5341996,0.6273597,1,346740,Product / App / Website Issue,False,False,False,False,False,
465753,"i paid $40 for a nintendo ds lite that doesn’t work, although it was said to be in “good” condition. how can i get my money back?",Return / Refund,Return / Refund,0.58275527,AUTO_HANDLE,Sufficient confidence and retrieval,0.51261616,"Please check the return or refund options available for your order from your Amazon orders page. If the refund or return is not progressing as expected, please contact Amazon support.","@AmazonHelp Thank you but I just spent 2 hours on the phone with the Customer protection department and they can’t guarantee my money back but gave me the email to contact the fraud department. It was digital merchandise and according to your restrictions, a guarantee claim won’t work.","@140023 I know this is frustrating, it will just take some time to sort it out. Elena, let us know what the fraud department tells you! ^DA",Return / Refund,0.5112103,0.51261616,0.61009294,1,@AmazonHelp I ordered a present this morning but then cancelled it. I have looked at my bank and you have taken the money? When do I get this back?,@150004 Thank you for reaching out to us. What your likely seeing is an authorisation and not a charge. Authorisations will be removed from your account according to the policy of your bank. More information on these can be found here: https://t.co/34G4XRosXF ^GR,Return / Refund,0.64284563,0.48922503,0.59138006,1,@AmazonHelp I have spoken to someone over the phone. They assure me that a refund has been set up and I should see it credit my accoint in 5-7 working days.,@133242 Have you received an e-mail confirmation of the refund? Please be sure to check your spam/junk folder. ^HS,Return / Refund,0.89110076,0.48883379,0.591067,1,@AmazonHelp Okay... is there anyway to refund it back once claimed ?,"@148257 We would need to have a look at the account to see what options were available. If you'd like us to look into your gift card, you can contact us via phone or chat here: https://t.co/JzP7hlA23B ^TE",Return / Refund,0.8565969,0.48843402,0.59074724,1,@AmazonHelp I got charged for prime. Talked to someone over the phone on the 17th & they said they’d give me the money back in 3-5 days. and i still haven’t gotten it back,@156595 Oh no! Have you had a chance to reach back out to us by phone? Have you had a chance to contact your bank? ^BA,Return / Refund,0.43496138,0.48673242,0.5893859,1,465753,Return / Refund,True,True,True,True,True,1.0
304370,I just want to know if the package is out for delivery this morning. I need it by 3pm and it doesn't say what carrier it is,Order Tracking / Status,Order Tracking / Status,0.52493954,AUTO_HANDLE,Sufficient confidence and retrieval,0.7242893,You can check the latest order status and tracking information from your Amazon orders page. This will show the current shipment status and estimated delivery date.,"@AmazonHelp The tracker now says Nov. 22-23. ""Package has left seller facility and is in transit to carrier"", last updated yesterday morning. It's only about an hour away from me 😭",@144962 Oh no! Late packages typically arrive 1-2 days after the missed delivery date. Please let us know if your order hasn't arrived by the end of the day on November 23! ^ML,Order Tracking / Status,0.69711775,0.7242893,0.77943146,1,"@AmazonHelp It doesn't show a carrier, that's all I can see. I ordered it as a ""same day"" delivery. Would you like me to message you the order number?","@139200 Thanks for confirming, Brad! We don't have access to your account via Twitter. We'll be happy to help review available resolution options with you via phone or chat here: https://t.co/hApLpMlfHN. Please keep us posted! We're here to help! ^SD",Order Tracking / Status,0.58961475,0.70333767,0.76267016,1,@AmazonHelp at 7 it said it was out for delivery by 8 pm. It now says sorry for your package being late and will arrive by November 3rd,@117955 I am so sorry about that! Who was the carrier? You can find that info here: https://t.co/Y5jpI9gRhE? ^BA,Order Tracking / Status,0.34890777,0.6980359,0.7584287,1,@AmazonHelp It says it has been out for delivery since 8:14am today,@131075 Our couriers can deliver until 21:00. Keep us posted on the delivery! ^MT,Order Tracking / Status,0.38539508,0.68324226,0.74659383,1,@AmazonHelp It's been assigned to Lasership. Delivery is today by 9pm. But it's been sitting at their carrier center for over 2 hours. Last time this 1/,@129032 We aim to meet the delivery date shown. Please keep us updated on the delivery. Hope you receive your order soon. ^SJ,Order Tracking / Status,0.37427482,0.67788696,0.7423096,1,304370,Order Tracking / Status,True,True,True,True,True,1.0
1075175,My UPS driver knows my office building closes at 5. Apparently your driver doesn’t.,Delivery Delay,Delivery Delay,0.25204027,ESCALATE,Low classification confidence,0.5463227,This request should be reviewed by a human support agent.,@AmazonHelp UPS website says delayed due to unexpected circumstances. Not very helpful.,@132119 I'm sorry about the delay and lack of information. Usually these delays are resolved very quickly and your order could still reach today. Let us know if there are no further updates. ^MI,Delivery Delay,0.37606263,0.5463227,0.6370582,1,@AmazonHelp no UPS says it's On Time b/c you shipped it VIA UPS GROUND not UPS overnight!!!,@127175 Oh my! We don't have acct access via Twitter. Pls reach us via phone so we can take a look together: https://t.co/hApLpMlfHN ^KN,Delivery Delay,0.5457165,0.53914857,0.63131887,1,"@AmazonHelp The UPS tracking says tomorrow. That is from the UPS website. Your representatives ASSURED me, in writing, that it would come today. I don't understand how they can get away with that. This experience has been awful.",@134801 What was the original delivery date provided in your order confirmation e-mail? We'd like to help! ^ZW,Delivery Delay,0.34639165,0.52033365,0.6162669,1,"@AmazonHelp UPS for both, tracking cites ""carrier delay.""","@133885 That's no good! Please reach out to us here: https://t.co/hApLpMlfHN, so we can further look into this for you. ^JY",Delivery Delay,0.26143542,0.50885963,0.60708773,1,@AmazonHelp It's my office address and it closes by 6-6:15 pm. For the package i have to wait till 8 pm ?? And by the way it guy told me he is coming by 2 pm but still he is not der and not evening picking my call.,"@132985 Apologies for the trouble. We'd deliver till 7:00pm on commercial addresses. Further, have you reported this to our support team here: https://t.co/vlvfJr4nN9? ^RB",Delivery Delay,0.20442227,0.49124354,0.59299487,1,1075175,Delivery Delay,True,True,True,True,True,1.0
1157265,They work then they crash or the audio doesn’t match up with what’s happening,Product / App / Website Issue,Wrong / Damaged / Defective Item,0.42041093,ESCALATE,Low classification confidence,0.4296273,This request should be reviewed by a human support agent.,@115850 my brother ordered earphones for me! Only one side of earphone is working. Other one bot working! So what should i do now!,@134785 Apologies for the trouble with the product. Kindly report this to our support team here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN,Wrong / Damaged / Defective Item,0.5079425,0.4296273,0.5437018,1,@AmazonHelp My brother ordered me earphones from his mobile. I got them. They are not working now. And i cant return them as i didnt ordered them. My brother is out of town for some important work and wont be return for a week. I need earphones as i am going to tour with my friends,@134785 I get your concern. Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN,Wrong / Damaged / Defective Item,0.5895619,0.4142102,0.5313682,1,@AmazonHelp just received the munchkin nursery projector and sound system and the volume does not work.,@130475 Sorry the volume isn't working on your item. You can view your return/replacement options here: https://t.co/NmoVpaD9K0 ^EB,Wrong / Damaged / Defective Item,0.4038599,0.38898993,0.51119196,1,"@AmazonHelp hiya, I ordered a headphone jack from you and got it yesterday and it’s already broken. Please advise.","@150008 Oh no, Adam! You can find available return/replacement options here: https://t.co/JwlZXrTSnv Let us know if we can be of any further help! ^MT",Wrong / Damaged / Defective Item,0.58522266,0.37978643,0.5038292,1,"@AmazonHelp You're customer service I spoke just now , they can't solve my problem. They don't have power","@131812 We've responded to you. Please check for our email from social media team. In case, you need more assistance, please reach out to us bu replying to it. ^HS",Wrong / Damaged / Defective Item,0.20277934,0.36551303,0.49241042,1,1157265,Product / App / Website Issue,False,False,False,False,False,
512441,my package for Amazon pantry is delayed and UPS has no info. Having it delivered to a hotel where I'm checking out tomorrow. If it doesn't come today I don't want it. I was promised prime delivery,Delivery Delay,Delivery Delay,0.29639557,ESCALATE,Low classification confidence,0.6859925,This request should be reviewed by a human support agent.,@AmazonHelp UPS website says delayed due to unexpected circumstances. Not very helpful.,@132119 I'm sorry about the delay and lack of information. Usually these delays are resolved very quickly and your order could still reach today. Let us know if there are no further updates. ^MI,Delivery Delay,0.37606263,0.6859925,0.74879396,1,"@AmazonHelp The UPS tracking says tomorrow. That is from the UPS website. Your representatives ASSURED me, in writing, that it would come today. I don't understand how they can get away with that. This experience has been awful.",@134801 What was the original delivery date provided in your order confirmation e-mail? We'd like to help! ^ZW,Delivery Delay,0.34639165,0.6806718,0.7445375,1,@AmazonHelp no UPS says it's On Time b/c you shipped it VIA UPS GROUND not UPS overnight!!!,@127175 Oh my! We don't have acct access via Twitter. Pls reach us via phone so we can take a look together: https://t.co/hApLpMlfHN ^KN,Delivery Delay,0.5457165,0.64814866,0.7185189,1,"@AmazonHelp 3 packages, one arrived a day early, other arrived on time, last one appeared to be “on track” but then I was updated saying that it was brought back to UPS warehouse which makes no sense since they had it out for delivery.",@130692 Hi Efrain! There are many reasons why a carrier would return a parcel. You can find info here: https://t.co/uIAHM0EXnw.^CN,Delivery Delay,0.27849665,0.623818,0.6990544,1,"""Due to operating conditions"" my paid overnight package ordered last Tuesday from @115821 is just sitting in a @115817 location - @UPSHelp rep just said my package ""was left in the building"" - now UPS can't tell me when it will even arrive. Happy Holidays. #UPS @AmazonHelp #Amazon",@153422 I'm sorry for this experience! Please contact us via Phone or Chat here: https://t.co/hApLpMlfHN so we can look over options with you! ^TR,Delivery Delay,0.2716662,0.61979806,0.69583845,1,512441,Delivery Delay,True,True,True,True,True,1.0
751261,Echo Dot in India doesn't have any India specific apps? Even for traffic it's not taking India address (1/3),Product / App / Website Issue,Product / App / Website Issue,0.354751,ESCALATE,Low classification confidence,0.4843609,This request should be reviewed by a human support agent.,"@115833 Alexa, I can't login to iOS app, can you help? I'm in China","@120765 Hi, sorry to hear. Are you receiving an error message? ^TP",Product / App / Website Issue,0.3439978,0.4843609,0.5874887,1,@AmazonHelp why is Videos option missing in the skills for Alexa in India? Not able to connect my fire TV.,"@120174 This feature, as of now isn't available. It will soon be available. Kindly stay tuned! ^HR",Product / App / Website Issue,0.37995806,0.47226197,0.5778096,1,"@115833, Alexa couldn't find any songs when asked to ""Play Hindi Party Songs"" on Echo2 😑",@125593 What did it say? Any particular error message ? ^CB,Product / App / Website Issue,0.34548953,0.46500412,0.5720033,1,Just received the @115850 Echo DOT & @122090 is not working out of the box! No manual is provided!,@122089 I'm sorry about the inconvenience. Kindly connect with us via https://t.co/vlvfJr4nN9 we'd like to help you. ^SG,Product / App / Website Issue,0.23432776,0.46343648,0.5707492,1,"@115833 Good morning. Is the Alexa App down? It’s timing out here in London, UK.","@121900 Hi, we've had no reports of issues. Have you tried restarting your device? ^TS",Product / App / Website Issue,0.23223853,0.456302,0.5650416,1,751261,Product / App / Website Issue,True,True,True,True,True,1.0
755084,Shortly doesn't have any time frame? Such useless service of yours. #Amazonloosers,Delivery Delay,Customer Support / Complaint,0.2733268,ESCALATE,Low classification confidence,0.7067473,This request should be reviewed by a human support agent.,@AmazonHelp There is no timeline for this wait.. no words to say. Such a frustrating service. will Lodge a complaint in consumer court,"@127186 Apologies for the ordeal, we're working on this and we'll get back to you soon. ^PS",Customer Support / Complaint,0.29216227,0.7067473,0.76539785,1,"@AmazonHelp I just rang customer services and was told to wait 48 hours, you see my frustration??","@130716 Hi Laura, I know its frustrating but this could just be a mis-scan. That's why we ask you to wait a little longer as there is a good chance this will still turn up within the next 48 hours. If not we will take full responsibility and replace or refund for you. ^KK",Customer Support / Complaint,0.39856452,0.69484186,0.7558735,1,@AmazonHelp Shocking lack of service no one has a clue when you call Amazon,"@127394 I'm sorry to hear this! Without adding personal/account information, can you please tell us more about what happened? ^ME",Customer Support / Complaint,0.43840185,0.67952096,0.74361676,1,@AmazonHelp 30 days since i raised an issue but no one contacted yet from amazon. @115851 @amazonhelp #unhappy #poorservice #amazon #retail,"@140392 I have checked on my resource and can see that we have not received your details yet, Dheeraj. Kindly share your details using the link provided earlier and we'll contact you shortly. ^MP",Customer Support / Complaint,0.24094884,0.66852546,0.73482037,1,@AmazonHelp And last attempt was at 655pm at a business address. Very disappointed.,@158233 Hi Gunter- Have you marked the delivery address as a commercial address? Who is the carrier for the order? ^NV,Customer Support / Complaint,0.23410295,0.66549397,0.7323952,1,755084,Delivery Delay,False,False,False,False,False,
134860,It doesn’t give me any company name or phone number.,Product / App / Website Issue,Order Tracking / Status,0.1974751,ESCALATE,Low classification confidence,0.64422673,This request should be reviewed by a human support agent.,@AmazonHelp It doesn’t give me any company name or phone number.,"@146399 Hi Paul, if you click the following link: https://t.co/aaDyEz1VgE and select ""Track Package"" under the item listing you should see a carrier name and a tracking ID. Can I ask which carrier it states is delivering your parcel?^TI",Order Tracking / Status,0.22657503,0.64422673,0.7153814,1,@AmazonHelp USPS still doesn't have it. Said it departed your facility Sunday. Then said it again yesterday.,"@119702 Hey, get in touch with us here: https://t.co/JzP7hlA23B so we can help you out ^KM",Order Tracking / Status,0.24017832,0.49146047,0.5931684,1,@AmazonHelp Please send a link to the phone number. Almost impossible to find on your website. I need to get sorted ASAP as this is a birthday present,@121282 You can request a call back here https://t.co/zH8UlhTGcc ^KM,Order Tracking / Status,0.3295508,0.47136372,0.577091,1,@AmazonHelp Well your website said to contact the carrier. So I did. Have filled out that form now.,@154652 Please keep us posted on the outcome! We want to make sure you receive your parcel! ^JO,Order Tracking / Status,0.2700448,0.457722,0.5661776,1,@AmazonHelp Tells me the carrier but no address and I don't have time to go and collect it,@142359 Sorry to hear the delivery issue you're having. Did the tracking update today to show it was available for collection?^ES,Order Tracking / Status,0.47230765,0.44619003,0.55695206,1,134860,Product / App / Website Issue,False,False,False,False,False,
868714,"So messed up my Fire Emblem Warriors pre-order and I still don't have it, fuming doesn't even cover it",Delivery Delay,Product / App / Website Issue,0.6060609,ESCALATE,Weak historical retrieval similarity,0.43107307,This request should be reviewed by a human support agent.,@AmazonHelp hey. Can you help me please? I got a new Amazon Fire 7 today and need some help :),"@156603 Congrats on the new tablet! Without sharing any account or order information, will you tell us what you need help with? 😊 ^DW",Product / App / Website Issue,0.26901335,0.4170271,0.53362167,1,@AmazonHelp im having trouble with my firestick ill be playing my PS4 and all of a sudden it will kick over to the firestick randomly,"@150321 Hmmm... Can you tell me if the remote has a button that could be ""sticking""? Or are any updates trying to download? Are you receiving error messages of any kind? Keep us in the loop! ^FR",Product / App / Website Issue,0.85804766,0.36966667,0.49573332,1,@AmazonHelp I am unable to order the PS4 Pro Destiny 2 bundle. Can you help out? I'm getting this error. https://t.co/lafuFapB0A,"@146873 Hi, have you tried clearing your browser's cookies/cache and restarting? ^TS",Product / App / Website Issue,0.18346596,0.33311415,0.46649134,1,@AmazonHelp Star Wars Battlefront 2 Elite Trooper Deluxe Edition Playstation 4 https://t.co/6K7WdDcY2P preorder info is in description. Thanks for help,@116088 Thanks for the link. We are not a participating retailer to receive the bonus content. Details: https://t.co/hJIrBtSMrl ^BE,Order Tracking / Status,0.31794643,0.43107307,0.34485847,0,Hello @AmazonHelp Don't send a special edition game like this in just a cardboard sleeve. It clearly got crushed b/c bad packaging. https://t.co/zoEmj23Hh5,"@123357 Hi, sorry to see this! Have you been able to review your return/replacement options? ^TS",Wrong / Damaged / Defective Item,0.41951782,0.4210993,0.33687946,0,868714,Delivery Delay,False,False,False,False,False,
164934,"If you take a look at the picture, you’ll see all the text is in one column. It doesn’t move left to right while typing.",Product / App / Website Issue,Product / App / Website Issue,0.5125264,AUTO_HANDLE,Sufficient confidence and retrieval,0.9711232,"I'm sorry you're experiencing an issue with the Amazon website or app. Please try refreshing the page or restarting the app. If the problem continues, please contact Amazon support.","@AmazonHelp If you take a look at the picture, you’ll see all the text is in one column. It doesn’t move left to right while typing. https://t.co/Qo87ELBF6Q",@154230 Currently there aren't any known issues with the app. Have you tried force closing the app and relaunching to see if it improves? ^AN,Product / App / Website Issue,0.37019536,0.9711232,0.97689855,1,Hey @117634 my kindle starting advancing left to right instead of right to left. How do I fix that?,@129035 Great question! Have you tried any of these troubleshooting steps: https://t.co/phofknSjeE? Please let us know! ^KJ,Product / App / Website Issue,0.59022236,0.44252264,0.55401814,1,@AmazonHelp Hi I have tried this fix and the keyboard still doesn't appear at the bottom of the screen.,@132978 I'm sorry that didn't work. Please reach out to us here for further assistance: https://t.co/hApLpMlfHN ^RB,Product / App / Website Issue,0.46345004,0.36187235,0.4894979,1,"Broke my keyboard, but @117795 came thru by delivering on thanksgiving so I can continue playing #ffxiv 😭 https://t.co/RnfTo8y6Vh","@141817 I'm so glad to hear we were able to help, thank you for choosing us! 💖 ^JR",Product / App / Website Issue,0.21267706,0.25411853,0.40329483,1,Gets @7072 book on @117634 just for it not to zoom in on the app so I can't read it @7073 just sayin' this is weird torture for my bad vision 😭🙃,@144112 I responded to your private message. ^SJ,Product / App / Website Issue,0.29091403,0.2413751,0.39310008,1,164934,Product / App / Website Issue,True,True,True,True,True,1.0
